Date,Bitcoin price,Waves price,Neo price,Ethereum price,Iota Price,Litecoin Price,Monero Price,Nem Price,Ethereum Classic Price,Numeraire Price,Omisego Price,Qtum Price,Ripple Price,Stratis Price,Bitcoin Cash Price,Bitconnect Price,Dash Price
30-Aug-17,4565.3,5.48,33.1,378.49,0.869647,64.17,132.38,0.295817,15.66,35.84,11.07,16.84,0.228006,7.33,575.21,136.06,368.34
29-Aug-17,4579.02,5.45,33.66,370.67,0.811961,63.17,133.03,0.283717,15.79,34.92,9.46,19.15,0.218564,6.96,552.93,128.24,359.55
28-Aug-17,4382.66,5.26,38.45,347.75,0.875197,62.36,145.4,0.278257,15.79,36.07,8.59,16.24,0.224508,7.24,596.18,118.75,356.78
27-Aug-17,4382.88,5.23,40.09,347.89,0.920351,61.16,130.68,0.274641,16.02,35.53,8.33,15.7,0.202995,6.97,620.9,114.99,362.89
26-Aug-17,4352.4,5.32,38.59,333.88,0.962213,51.75,138.05,0.268393,15.29,34.93,8.28,15.41,0.212577,6.3,625.32,116.13,399.85
25-Aug-17,4371.6,5.27,40.3,331.92,0.919635,51.18,108.26,0.270482,15.28,35.24,8.27,13.32,0.217828,6.06,641.05,100.87,315.89
24-Aug-17,4334.68,5.02,42.05,325.61,0.895101,50.19,86.29,0.265512,15.14,35.39,8.37,13.78,0.218958,6,628.11,127.08,315.37
23-Aug-17,4151.52,4.6,40,317.52,0.850371,53.25,90.33,0.249603,15.29,36.49,8.24,11.9,0.246827,5.88,669.4,127.97,292.57
22-Aug-17,4100.52,4.46,35.85,314.79,0.843775,46.73,91.16,0.254089,14.39,35.61,7.62,11.06,0.239286,5.68,690.88,120.44,291.5
21-Aug-17,4001.74,4.39,35.3,321.59,0.906269,47.94,77.82,0.252456,14.56,34.58,7.67,11.23,0.191918,5.47,599.63,115.91,279.58
20-Aug-17,4087.66,4.86,38.19,301.43,0.942205,46.23,54.71,0.271441,13.89,42.53,8.44,11.79,0.158735,5.73,712.87,116.77,294.2
19-Aug-17,4193.7,4.43,39.97,297.47,0.978521,45.48,55.96,0.256137,13.7,34.84,7.8,11.64,0.155057,5.66,754.56,120.04,288.7
18-Aug-17,4160.62,4.3,38.85,295.59,0.870147,47.28,46.69,0.243244,13.81,35.03,7.34,11.63,0.158883,5.62,690.24,121.08,224.28
17-Aug-17,4331.69,4.58,40.69,301.46,1.02,43.91,47.45,0.244955,13.93,33.92,8.4,13.06,0.157498,6.15,460.53,117.9,233.62
16-Aug-17,4376.63,4.83,45.54,302.27,1.05,44.15,48.78,0.258012,14.19,33.62,8.87,14.35,0.160431,6.05,300.21,119.36,232.02
15-Aug-17,4181.93,4.79,47.49,289.82,0.917949,43.31,48.74,0.247928,13.69,31.23,6.69,14.68,0.161221,6.09,297.86,112.26,203.52
14-Aug-17,4325.13,4.72,47.43,300.1,0.976404,45.8,49.75,0.256048,14.08,34.65,7.02,15.06,0.169991,6.05,297.68,112.73,199.44
13-Aug-17,4073.26,4.79,46.65,298.06,0.807713,45.81,47.76,0.257339,14.3,36.78,6.94,15.17,0.168092,6.52,298.05,103.23,198.17
12-Aug-17,3884.71,5.05,36.61,310.6,0.721535,46.43,49.37,0.278085,14.81,43.37,6.19,13.9,0.173853,6.79,317.09,104.76,205.49
11-Aug-17,3650.62,5.54,33.5,308.86,0.654872,47.1,50.65,0.295213,15.17,33.64,7.23,14.73,0.179307,7.58,328.24,98.96,205.79
10-Aug-17,3381.28,5.6,36.18,295.89,0.566456,46.5,49.47,0.294135,15.19,26.46,5.93,15.77,0.180399,7.91,275.95,91.54,200.96
09-Aug-17,3342.47,5.27,21.75,296.03,0.543328,48.01,50.96,0.279883,15.38,29.24,3.45,12.55,0.182947,7.53,303.89,85.91,199.21
08-Aug-17,3419.94,5.41,18.27,296.77,0.547637,48.63,51.94,0.275143,15.88,27.97,3.61,11.5,0.192586,7.87,345.49,86.51,203.84
07-Aug-17,3378.94,5.64,18.68,269.18,0.474577,45.8,50.21,0.280321,15.31,27.93,3.15,12.65,0.179021,7.62,319.69,83.05,197.19
06-Aug-17,3213.94,5.21,15.21,261.57,0.431142,45.1,47.83,0.248318,15.35,28.38,2.75,10.07,0.180444,6.72,220.66,79.32,189.13
05-Aug-17,3252.91,4.32,14.02,256.51,0.40798,46.86,48.58,0.228656,15.93,29.25,3.61,9.38,0.184737,7.12,213.15,79.13,193.83
04-Aug-17,2895.89,3.67,10.43,223.07,0.391286,43.45,45.12,0.22424,15.04,26.63,2.76,8.22,0.173743,6.61,233.05,70.9,186.97
03-Aug-17,2804.73,3.84,10.67,225.34,0.332352,42.86,43.36,0.22689,15.37,27.17,1.96,7.65,0.174612,6.04,364.05,69.35,186.99
02-Aug-17,2710.67,3.51,8.11,219.95,0.286116,42.13,43.63,0.219719,14.77,26.23,1.38,6.43,0.173113,5.57,452.66,64.93,182.93
01-Aug-17,2718.26,3.01,7.86,226.77,0.29022,43.04,44.15,0.181054,14.57,26.17,1.33,6.49,0.177053,5.92,380.01,52.44,184.75
31-Jul-17,2875.34,2.78,7.33,203.87,0.254732,43.02,39.84,0.165068,14,25.28,1.23,6.12,0.167386,5,294.46,66.14,178.51
30-Jul-17,2757.18,2.72,7.15,197.98,0.254785,40.42,39.62,0.1605,13.81,26.51,1.21,5.53,0.165082,4.85,345.66,61.52,172.82
29-Jul-17,2726.45,2.87,7.26,205.79,0.27519,41.12,43.89,0.170197,14.4,25.87,1.28,5.78,0.169871,5.22,384.77,64.96,185.25
28-Jul-17,2809.01,3,7.09,193.12,0.265118,40.61,43.96,0.165774,14.16,25.37,1.19,5.75,0.165937,4.61,406.05,69.28,185.61
27-Jul-17,2671.78,2.75,7.72,204.32,0.275467,42.14,45.24,0.170475,14.66,27.64,1.38,6.21,0.173457,4.97,385.48,65.09,194.09
26-Jul-17,2529.45,2.74,7.17,203.95,0.274598,42.23,45.8,0.156463,14.77,26.97,1.21,6.26,0.173822,5.06,365.82,62.68,194.37
25-Jul-17,2576.48,2.91,7.35,206.71,0.250453,42.24,40.68,0.158206,14.92,27.29,1.23,6.13,0.178104,4.82,406.9,63.65,195.52
24-Jul-17,2754.86,3.52,8.46,224.71,0.266447,44.41,45.58,0.169644,15.88,33.69,1.52,7.26,0.192002,5.77,440.7,67.02,204.02
23-Jul-17,2730.4,3.65,8.57,225.95,0.269072,44.06,42.67,0.166136,15.78,32.89,1.53,6.64,0.195058,6.17,413.06,60.14,191.03
22-Jul-17,2810.12,3.9,8.62,229.48,0.273382,46.56,44.71,0.176768,16.51,36.59,0.878662,7.52,0.19332,6.78,,67.31,195.31
21-Jul-17,2667.76,3.24,7.42,218.31,0.264134,45.76,40.34,0.143792,16.14,34.14,0.753032,7.84,0.182608,6.22,,67.21,185.86
20-Jul-17,2817.6,3.25,7.21,227.26,0.29246,45.02,40.3,0.152087,16.06,35.54,0.659447,7.59,0.188295,5.38,,69.79,188.59
19-Jul-17,2273.43,2.64,5.88,199.7,0.232212,40.86,35.06,0.126825,14.83,28.23,0.583911,5.62,0.168388,3.85,,56.61,155.65
18-Jul-17,2318.88,2.83,6.02,234.39,0.26734,44.3,36.38,0.132327,16.4,25.31,0.759819,5.18,0.188718,4.18,,58.29,158.07
17-Jul-17,2228.41,2.52,5.77,193.42,0.263105,42.67,34.83,0.133729,15.5,22.69,0.582786,4.38,0.177889,3.88,,55.49,153.85
16-Jul-17,1929.82,1.97,5.04,157.36,0.180978,40.91,29.43,0.097294,14.18,17.49,0.384906,3.93,0.148056,2.88,,48.05,132.64
15-Jul-17,1998.86,2.04,5.03,170.66,0.158688,38.92,32.09,0.111478,14.77,19.05,0.433351,3.88,0.170589,3.19,,44.57,140.14
14-Jul-17,2233.34,2.43,5.54,199.66,0.17535,42.8,35.48,0.117498,17.55,23.24,0.58248,4.53,0.190769,3.29,,55.53,161.08
13-Jul-17,2357.9,2.9,6.29,209.73,0.214589,46.33,38.23,0.122953,18.36,26.82,,5.11,0.200809,3.68,,57.64,171.24
12-Jul-17,2398.84,3.05,6.63,230.77,0.228758,48.75,40.39,0.133841,19.94,30.71,,5.59,0.205354,4.35,,58.26,179.89
11-Jul-17,2337.79,2.59,5.4,197.4,0.187596,45.33,37.14,0.119303,14.72,20.73,,4.82,0.185019,2.98,,55.07,165.73
10-Jul-17,2372.56,2.82,6.03,215.36,0.217061,46.58,40.01,0.132048,15.48,24.04,,5.38,0.203165,3.04,,53.97,174.4
09-Jul-17,2518.44,3.75,6.9,242.14,0.302889,49.58,44.85,0.152993,16.26,28.29,,6.36,0.233416,4.28,,58.96,195.64
08-Jul-17,2571.34,3.93,7.45,251.7,0.305515,52.14,46.1,0.158505,16.99,27.51,,6.86,0.236134,4.95,,60.18,209.2
07-Jul-17,2518.66,3.77,6.77,245.99,0.284565,46.58,44.25,0.156905,16.75,29.39,,6.87,0.23948,4.92,,56.58,196.46
06-Jul-17,2608.56,4.34,7.84,270.55,0.35388,51.13,50.12,0.169307,17.91,35.79,,8.75,0.254641,6.22,,59.06,213.17
05-Jul-17,2601.99,4.56,8.03,268.77,0.38013,53.19,45.72,0.174562,17.77,39.03,,8.3,0.256523,5.99,,57.08,209.48
04-Jul-17,2601.64,4.32,7.78,273.3,0.39639,55.33,45.47,0.18835,18.05,39.42,,9.27,0.254709,6.32,,55.48,183.06
03-Jul-17,2564.06,3.81,8.22,282.9,0.376139,46.43,43.63,0.176653,17.85,41.69,,9.19,0.259959,5.95,,53.36,180.79
02-Jul-17,2506.47,3.62,8.1,287.99,0.382249,41.57,42.79,0.159311,17.91,42.87,,9.45,0.259449,5.88,,52.04,173.49
01-Jul-17,2434.55,3.7,7.95,274.6,0.38963,38.99,40.96,0.145722,17.81,45.26,,10.39,0.254744,5.55,,50.04,165.71
30-Jun-17,2480.84,3.57,8.73,294.92,0.401591,40.35,43.73,0.159532,18.92,34.2,,12.03,0.26293,6.3,,51.39,181.77
29-Jun-17,2539.32,3.91,9.77,302.88,0.417798,41.07,45.02,0.163684,18.66,42.89,,12.48,0.265421,6.59,,51.84,177.17
28-Jun-17,2574.79,4.24,8.38,327.93,0.379136,42.85,47.32,0.170694,19.65,53.07,,13.83,0.280455,6.97,,52.11,184.13
27-Jun-17,2552.45,4.29,6.83,293.09,0.392269,40.54,43.57,0.163454,19.14,53.05,,14.47,0.276306,6.68,,50.56,176.02
26-Jun-17,2478.45,3.83,5.53,272.69,0.402438,41.13,43.49,0.162366,19.58,59.9,,12.61,0.277288,6.36,,48.33,162.89
25-Jun-17,2589.41,4.62,5.95,303.25,0.470941,43.92,45.89,0.177182,21.42,86.55,,14.92,0.298423,7.08,,51.16,172.88
24-Jun-17,2608.72,4.86,6.3,323.7,0.51291,44.49,48.03,0.18616,20.19,101.83,,16.35,0.31111,7.69,,52.87,182.62
23-Jun-17,2744.91,5.21,6.84,341.74,0.48091,47.34,51.41,0.197522,21.34,45.63,,16.99,0.319978,8.35,,55.67,189.26
22-Jun-17,2705.41,4.92,6.94,336.37,0.417742,47.71,47.28,0.182819,20.79,,,12.1,0.297848,7.12,,52.3,177.06
21-Jun-17,2689.1,4.89,10.15,336.87,0.413547,47.79,46.59,0.191312,20.7,,,11.83,0.296366,6.98,,51.27,178.81
20-Jun-17,2721.79,5.07,8,359,0.418494,47.22,48.08,0.199343,21.68,,,11.49,0.324427,7.03,,52.42,187.91
19-Jun-17,2589.6,5.15,11.72,370.06,0.412183,50.32,49.09,0.195966,22.95,,,10.59,0.296068,7.7,,51.38,201.26
18-Jun-17,2548.29,4.99,5.26,371.46,0.405862,46.04,49.6,0.198033,22.07,,,10.58,0.2846,7.42,,50.9,193.53
17-Jun-17,2655.88,5.18,3.76,379.41,0.419906,47.65,50.46,0.204418,23.27,,,11.25,0.268351,7.76,,51.03,178.13
16-Jun-17,2518.56,5.16,2.77,370.23,0.410757,35.7,48.11,0.192579,18.4,,,11.29,0.262068,8.09,,50.94,166.25
15-Jun-17,2464.58,5.28,1.78,361.93,0.363661,30.22,46.02,0.194843,18.36,,,11.11,0.259266,7.96,,49.18,163.35
14-Jun-17,2506.37,5.09,1.74,359.05,0.528916,30.22,46.3,0.201501,18.84,,,11.77,0.278447,8.07,,47.83,163.21
13-Jun-17,2717.02,5.77,1.81,397.54,0.590255,30.64,51.8,0.210863,20.74,,,12.42,0.266153,9.46,,50.87,183.97
12-Jun-17,2659.63,5.36,1.51,401.49,,29.5,50.04,0.202731,20.33,,,10.96,0.253964,7.49,,45.68,170.78
11-Jun-17,2958.11,6.32,1.67,340.61,,33.22,58.7,0.218017,21.57,,,11.76,0.272759,8.7,,53,188.27
10-Jun-17,2947.71,5.82,1.68,337.67,,30.44,52.28,0.202606,19.66,,,11.33,0.260874,7.11,,54.04,152
09-Jun-17,2823.81,6.34,1.55,281.74,,29.68,55.62,0.215685,17.45,,,11.74,0.286019,8.6,,49.97,148.93
08-Jun-17,2805.62,5.82,1.36,261.67,,30.21,56.19,0.219575,17.54,,,12.35,0.289678,9.36,,41.43,145.03
07-Jun-17,2732.16,5.27,1.28,258.07,,28.39,52.54,0.209825,17.51,,,10.97,0.279783,9.39,,35.93,140.36
06-Jun-17,2863.2,5.51,1.34,264.47,,30.55,55.57,0.233988,17.49,,,11.5,0.284548,10.62,,37.99,145.19
05-Jun-17,2686.81,5.64,1.28,248.46,,30.84,48.26,0.236163,17.31,,,11.17,0.294003,10.4,,32.14,144.92
04-Jun-17,2511.81,5.35,1.26,245.33,,27.94,42.9,0.215562,17.48,,,12.15,0.299413,10.48,,25.55,143.35
03-Jun-17,2515.35,5.19,1.26,224.38,,27.66,42.37,0.215075,16.26,,,12.54,0.29458,9.3,,25.59,144.29
02-Jun-17,2488.55,4.53,1.35,223.78,,28.94,44,0.227844,17.38,,,13.46,0.303448,8.68,,24.19,145.29
01-Jun-17,2407.88,3.44,1.24,222.24,,28.8,43.7,0.230595,16.83,,,7.79,0.333657,6,,22.18,136.08
31-May-17,2286.41,2.95,1.03,230.67,,25.3,41.83,0.202065,17.68,,,4.86,0.24659,5.09,,18.9,135.97
30-May-17,2175.47,2.38,1.02,231.91,,24.14,39.79,0.186042,18.54,,,4.65,0.205324,5.87,,16.92,121.13
29-May-17,2255.61,2.68,0.966765,194.91,,25.21,41.21,0.208717,17.1,,,4.6,0.23207,3.76,,17.2,117.26
28-May-17,2155.8,2.47,0.930106,170.51,,24.22,36.84,0.208126,16.13,,,4.62,0.229554,3.12,,15.99,108.14
27-May-17,2038.87,2.25,0.982348,157.76,,23.74,33.41,0.19884,16.26,,,4.53,0.212549,2.68,,14.63,99.2
26-May-17,2202.42,2.49,0.826549,160.4,,23.75,38.71,0.182618,14.26,,,4.1,0.271808,3.03,,15.26,112.94
25-May-17,2304.98,2.36,1.11,174.45,,29.9,40.12,0.206736,16.35,,,4.66,0.246065,2.67,,15.67,119.63
24-May-17,2443.64,2.75,1.76,190.05,,34.45,45.38,0.261565,18.87,,,6.19,0.29589,3,,13.6,144.63
23-May-17,2320.42,2.57,0.877157,181.95,,32.11,55.62,0.2651,11.94,,,,0.323368,2.99,,13.19,138.07
22-May-17,2173.4,1.87,0.720486,174.26,,25.38,36.17,0.259399,9.9,,,,0.317954,1.95,,12.28,120.73
21-May-17,2041.2,1.77,0.664141,157.94,,26.3,34.64,0.244041,9.4,,,,0.336201,2.11,,12.52,102.03
20-May-17,2084.73,1.64,0.665485,126.52,,27.51,35.1,0.225015,7.41,,,,0.351634,2.01,,12.35,100.77
19-May-17,1987.71,1.57,0.63186,129.53,,27.7,31.87,0.212863,7.99,,,,0.327801,1.66,,11.22,98.98
18-May-17,1888.65,1.38,0.539481,96.91,,28.36,30.33,0.214931,6.73,,,,0.364869,1.41,,10.72,89.73
